# Simulation data for the Wright-Fisher star walk.
# By mean l, mean t or mean h we refer to l bar, t bar or h bar which are the mean length, time and height in the considered landscape (starting from randomly chosen nodes; in practice, there is a fixed number of walks per starting node). 
# Fixation probability within individual demes is Wright-Fisher fixation probability (with deterministic steady-state population size) under the diffusion approximation.
# If the fixation probability within a deme is inferior to 1e-150, the overall fixation probability is set to 0.
# landscape considered: landscape A (L = 3) which corresponds to the 9th landscape in the file <landscapes.pickle>.
# Death rates: gw = gm = 0.01. 
# Within each landscape, FIXED number of walks per starting node = 10^5.
# alpha = mI / mO = 1.
# Carrying capacity C of each deme = 20.
# See Marrec et al (2021) in PRL for further details about the fixation dynamics within stars. 
# (0) mean l (1) mean h (2) mean t (3) SD_l (4) SD_h (5) SD_t (6) mean SD_h_i (7) Number of demes D
1.10201625 2.3366383511452002 12.21695 0.8445525056142598 0.18120638552413584 20.92506601418029 0.09233512435170166 1
1.09712 2.3409204540297313 13.9344175 0.8290522936473788 0.17912648853808713 24.27545635896618 0.08337519266004802 2
1.0985125 2.341850888734417 14.27839875 0.8298992633733103 0.17865778442874194 24.936461414691614 0.08137070412692203 3
1.1003175 2.3425199203627267 14.34713 0.831248398010539 0.17831699953824637 24.977203571726893 0.0804056812136416 5
1.1003725 2.342597039277992 14.40874875 0.8314176815825115 0.17827751418815418 25.04296624222863 0.08016084143527151 7
1.0997325 2.342420767471752 14.3473175 0.8309412906096004 0.17836770457204598 24.96826922426492 0.08026437092853639 11
1.100435 2.3425219234514483 14.34658125 0.8314176512283643 0.17831597447556505 24.921428032677177 0.08033771228672085 18
1.09877375 2.3422349809941783 14.37118875 0.8301822066908211 0.17846252539708943 25.069566912139237 0.08031863486161815 29
1.100395 2.3426831720923897 14.3132925 0.8312179882419816 0.178233363882716 24.85240431649213 0.08029028577375746 48
1.1001725 2.342539951249885 14.32676875 0.8314222574865499 0.17830674764929677 24.923981141309447 0.08012965454962148 78
1.10009375 2.342507401058345 14.32499375 0.8310400057824836 0.1783234055229975 24.921099400165065 0.08028749064918111 127
1.10012 2.34254996669338 14.35417 0.8314075328008196 0.17830162063919913 24.933672886535458 0.08017272657815945 206
1.1006625 2.342697193713348 14.32481875 0.8315494940728333 0.17822617164810037 24.89263925397754 0.08014251887826991 335
1.09912875 2.3424172620665353 14.3217125 0.8305448458215065 0.17836949590523823 24.948130612705796 0.08019776490962545 545
1.10027875 2.3425514690099183 14.3822125 0.8314432766579531 0.17830085152926392 24.999975822093603 0.08017652194505785 885
1.099885 2.342515914185378 14.3642775 0.8310418080771964 0.17831904957373337 24.994583301199018 0.08010263478564876 1000
1.10052875 2.3426556296226986 14.331365 0.8316310602818586 0.17824748743186253 24.952760563408027 0.0801368730452436 1438
1.10008 2.3423546655444345 14.360725 0.8312905590722159 0.17840146930786174 25.011416992544724 0.08035357862678887 2335
1.10041375 2.342617570937209 14.34554375 0.8314224731202544 0.17826699475654853 24.940480914888976 0.08033946010929635 3792
1.09990875 2.3427377562596883 14.3409625 0.8310788119530627 0.17820535770030901 24.905308511925952 0.08008450878235468 6158
1.0998275 2.342477855499933 14.3274675 0.831078799059208 0.17833851925751235 24.952426636235824 0.08024318150849019 10000
